engine_temp,battery_voltage,speed_kmph,tire_pressure,fuel_level,vibration,mileage,Packet_Rate,Packet_Drop_Rate,Packet_Duplication_Rate,Data_Throughput,Signal_Strength,SNR,Energy_Consumption_Rate,Number_of_Neighbors,Error_Rate,CPU_Usage
97.7496720250877,12.92647130924893,60.47398671316414,32.94519496482609,82.04557794041254,1.6230243950682524,35412.81083407067,43.48643106208171,1.2141535486038242,0.6916974577222126,122.42061334648943,-59.47822031238393,21.317436076655298,4.215238091872297,2,0.16479358909315073,74.83110669632443
84.28514851084688,13.61890815598673,63.77300493044852,32.05951227899149,49.1950641644069,0.5679847352217118,107581.30340453603,64.77530081055262,0.5127353476646792,1.0428829284291121,112.06374862164687,-55.56172287063082,13.38771021628215,6.563413358832108,6,0.11443618314125117,45.03816163508664
94.06758608684835,13.206465727137813,70.0629280921444,35.33094888892515,88.24939245704194,1.3090850362095527,45777.264812189365,62.38283071433636,1.5936930257823756,1.290837160158021,93.44210566974164,-60.945601953885166,16.081171672068017,5.015618333949603,5,0.09026513519416592,57.36811498117994
83.39771693457863,12.296268112811722,57.96954613957007,30.489234135293355,67.79897658010988,0.9757850259674253,101590.49647107563,53.81158384882778,1.65879876780398,0.9249860456203142,117.48778361425455,-62.10380896840527,21.197022502676884,5.890247500836509,8,0.07722302369880647,49.43644032530778
97.32824384460777,14.157329283336754,80.60747924881987,30.419051089109377,90.90692117306509,0.9879526148066969,82215.51323045991,65.30750832343698,1.070443123455602,0.9329602052884444,75.40900811095166,-57.807621305951365,18.530165261679088,5.473632076811454,5,0.09522678764554636,58.34829686800637
76.90127447955128,12.509245674476025,76.44967713501283,29.18497661056436,91.8650119474398,0.9926936223217051,61807.92413724463,57.42095372009307,1.2144082501652864,1.024731925880351,119.06250090752174,-71.05930955664753,20.163984977057932,6.0964692338108835,9,0.1589862604180355,31.967757108858667
89.07170511668092,12.9702373219691,60.35263551971729,30.906282117519215,46.21701909684104,0.8394294365318296,79520.38879406356,67.11708480142343,0.3728552884153753,1.5085153121292258,41.19222730671439,-60.379755118212614,17.258563517546996,3.551408585366456,9,0.0451348736183578,19.25088082133783
91.04431797502377,11.987428706671196,76.28615545571292,33.64634116792383,59.494990159394916,0.9989192382728295,61646.0418515671,24.46078865098045,0.5008072804058543,1.2925592889347288,107.54200787804373,-68.00451989238258,17.605812719957978,3.622382499245763,8,0.08605583029246218,68.00392624608244
82.24668284466934,12.993876613576543,66.38592458777374,32.39169051019536,91.02904694216625,1.4502279371902933,119472.54250990508,56.628812686674124,1.0121097283363791,0.9614387465683207,86.10573737821883,-59.470527734423825,28.747919521027104,6.80930634973311,6,0.13427538693951022,55.83468094028276
159.14692284480594,60.77077110499816,122.90690070164851,73.6984521886346,130.8987502312955,0.7099071570612361,35424.06512606048,59.495541354413234,0.6988939698191097,0.7217940597428278,112.43143779712102,-61.116011273174024,9.233285400643778,7.426716486345523,3,0.11968986491081259,43.23261712386502
88.07458859791842,13.458930973527387,69.55142320501238,34.25313005909551,96.49728287651577,1.1717748344068475,91300.60685684846,55.792914996010886,0.6263941604260883,1.2226382473215676,105.71108149715315,-58.767476107839975,13.236648570782329,5.085687161403359,7,0.08500809018625598,56.70308751204047
97.89606407753696,13.25751763360433,49.32379570617405,30.452421601792853,35.38672411404464,0.9753546464822294,50454.26645368363,39.348863369246274,1.7567248716210655,1.0995940991707043,84.24432496183522,-61.14299957670009,24.19470250234806,5.085893006293331,4,0.12975147329177825,72.74591082880359
85.58071281899433,12.143432735454562,57.30125064706629,31.92088969228669,59.38091218482856,0.9480784527148391,87687.48696107988,56.963874474567156,1.3362868506013656,0.5287371543794502,81.98758530704262,-56.96638470431908,34.745472126543625,5.144887833096891,7,0.11320100406668351,64.67633168042053
81.96258382719387,13.122483285554361,65.29804177915283,30.75036284460864,73.18488428630195,0.9785196221757808,38700.88046820476,52.407531794885685,1.097192150788668,0.641908950473056,86.83767021849486,-67.2558784502578,19.664108549753223,5.5107920885275945,8,0.0941885478439021,21.359658687390606
88.90164056081244,13.056758672625625,58.72082408519233,33.44334412808647,78.72144326376545,1.184055391819125,90079.49093623235,54.59972142939117,0.46393049400719655,0.4374482591062766,116.00819050455365,-67.99062175941874,10.769060688809532,6.237438134684139,5,0.12043036538508839,27.282945362288494
80.4061439235048,12.89115939838639,62.704568257798385,32.42203493440524,63.64106041286536,1.1630800463783297,54674.45999038253,55.38296079049633,1.0566352052688823,0.9606229098723086,101.19865260532657,-61.79170076010611,25.23658853310724,5.704506539824723,9,0.12541343198372948,37.04175559115351
91.78556285755873,13.331065337260524,50.44459559399574,29.74189645756554,40.772713443789854,0.6931622304404783,38598.178245120136,43.22284630247894,-0.4606752417473037,1.0345078237442251,115.08582659627149,-57.68913666959028,15.35244569903795,4.54269834491321,9,0.0846095764430558,54.823898170088576
87.60412881077355,12.536534764210959,79.6472513291639,30.85267598623953,99.38180382958836,1.3148658145958005,102539.32947976423,48.27053940076577,1.3971323398109137,1.013080733911736,111.87113444561723,-55.06332741705449,19.220509110316662,5.038237994960029,8,0.11083877818813145,60.71914685954927
88.28642741736616,13.37364680256163,46.01432426180859,30.591312618914483,80.63940795820095,0.8123311895471412,68537.96534330533,54.55887772081608,1.4415548885735796,1.4836661884766273,84.61715300425404,-55.58833468838296,14.387275968777931,4.798508466052482,9,0.07368760717412895,49.151172666501566
92.06390463468249,12.799389764057082,55.91924626978449,30.593647149748225,73.4640862437234,1.1487045663917814,57281.55203507957,56.48280433843859,0.83883976539433,1.4187051432369868,93.678542879459,-65.42912564442592,23.607812525630717,3.037374308327421,7,0.018476337814242988,36.55036659027188
84.04348251398676,13.161359280169044,63.944521423782966,30.283284439637573,78.15200056105694,1.183832171518771,38021.1988904415,38.04116937964815,1.4203100132522766,0.6727100709354406,128.4549627219988,-62.52089915503836,23.416644964055347,5.552299937679523,2,0.1320239897600412,48.51358549638096
89.86743062275391,13.549388425993595,59.49761890550863,31.806573776259214,71.46854492616623,0.8888157003741682,37147.7432090088,60.72507337309802,0.28086101084131665,1.0230555648876305,105.54753875916383,-63.23770902817579,25.84794996213887,5.789056687375519,3,0.29631188532181635,69.19197397486627
82.93848149332354,13.040937069693161,60.67518481410109,32.44776804855826,31.70805470895766,1.5402821298732445,65894.05028072104,55.99928729996205,0.4401912833554944,1.5514551030385366,139.16694908441187,-56.40907137146033,24.245510553715718,3.8691115646740846,6,0.04979727015789949,78.31531486010286
90.98430617934562,13.426216667398112,59.44452301103381,29.409842455872766,37.733187919197626,1.2632086871727015,53109.89109484572,47.75234598107316,1.6134666119421537,1.3003138277701423,98.97212552823028,-68.21594405577083,18.03993680040435,7.088442772869925,9,0.029740507659821253,67.30851101383621
152.2599020493988,38.58084440817659,132.32107706589426,87.63336487011259,134.4270663979436,1.1717748344068475,91300.60685684846,55.792914996010886,0.6263941604260883,1.2226382473215676,105.71108149715315,-58.767476107839975,13.236648570782329,5.085687161403359,7,0.08500809018625598,56.70308751204047
91.50773671166806,13.01050192081638,67.55391225825755,34.20660376403304,69.60123747970538,0.47808586636657013,59103.44059039687,30.33643410623998,1.5400240328573243,1.1325821948708228,103.6769908950739,-53.39347983863494,22.571273780089175,4.138912089826429,5,0.11436644522015046,58.69785927942698
139.09974098077774,53.321047911914,108.01337061503818,69.07178444617702,160.80692899526582,1.098628723091044,113753.56931795247,75.58199285668252,0.7625481716887378,1.0019266809432814,106.00948719221657,-55.10570974609102,16.55136112967913,4.7559195263257985,8,0.08705727998150842,23.72256789872421
88.77305941998564,13.048838049274416,41.29208078974145,30.746065884424464,98.14422784241778,1.7210246755714826,37887.84720874547,41.125078221978995,1.4991554490739802,0.4949685423337149,97.21107448638001,-56.668437495453944,13.306971001383756,5.095344199441308,3,0.12333354909830406,6.395176710175377
91.28775195361382,13.273548690585018,60.48521627944827,27.836141184232556,89.5844839834138,0.9923337787025664,95190.49354158671,65.28468426412532,0.7868212018972284,0.9366609283516917,112.70836060418452,-49.50139105416742,21.95347960464072,5.457280404615241,9,0.13841036083158686,48.58311928336996
100.95227812904989,12.392905693606133,41.95117899335481,31.632033327294643,77.60985402322103,0.6151023327434291,88578.96321424747,52.825799504882994,0.7981757683790016,1.1084510575618305,155.19320077822155,-56.346179404667375,18.152365355833208,6.071543152234886,4,0.16285746084312863,21.95275490701754
91.13729967302065,12.588889802216784,68.35692112065142,28.31825153733671,30.44701102017835,0.9222873562537891,48084.031979315085,53.088330125989636,1.2898165866067879,0.806131807046859,116.5019652933527,-60.63774560188767,15.419040422593788,4.0922438198530795,3,0.10458762422241864,47.909041990051485
93.12833673882503,12.580139078909612,63.38496407494414,32.35540200186651,49.15386663971661,0.9807584960221022,48765.946292160224,44.481418541075534,1.2933469007376375,1.16388527440111,106.5348952920464,-51.3055016810121,19.930811269528814,3.9833168714235025,5,0.16115415335476627,32.684559976505234
91.20981135783018,13.477000881746601,44.65885829264378,32.55993725263964,67.7643904662736,1.1928168279602631,64180.720216130685,49.29501221940909,0.886757950575084,1.221643144266251,78.54513948520386,-60.096301898671975,22.28886433075943,5.367481665474305,8,0.12865639066206003,53.86628810214126
95.79297789503703,12.945619925771572,68.71124703431693,37.12016907653759,34.71454210281402,0.942795279770996,100382.52789033474,48.65982833327082,0.804120925478089,0.9075897147442776,101.77315181922874,-63.37854039580806,16.070069836825088,5.260442263333556,7,0.10426047248169507,39.38561157766961
84.01896687959665,12.487806179332855,62.13979910734222,30.91315045773247,75.4752654294658,1.0592798814077198,86983.62380346202,33.86438602123259,0.3217090976882975,1.0583822365711728,103.8947238943755,-59.2412100387563,22.508913680837725,4.949795382958255,7,0.058136878447514986,44.95617891978392
93.05838144420434,13.516232630275573,65.04046515517844,29.78694818251666,36.258770161858166,1.2773901048738305,77264.70453003541,40.26931059118444,1.4420226981805249,0.5194102564308495,112.90431171900114,-54.299254807393666,25.563441874949625,5.255383755674317,7,0.18129794576810318,52.556956564948564
88.82923312638331,12.311165316021455,55.49934528520756,32.826869806447405,46.100618610139215,0.6245381727428667,51378.971778689476,50.103526198433805,0.9586596570786504,0.8394015442138232,63.97884531694522,-56.29587827289937,23.329621260272308,4.8745457399970995,5,0.0771939586262906,33.046944129891145
102.31621056242643,13.40675481800032,50.92436337958402,32.79827222870414,54.34664455315351,0.1454372138109774,110477.17871977064,41.607903326609936,0.665927957230503,0.8049992257529621,73.82359201761776,-60.90612086609052,19.78261525093069,6.410459145203504,2,0.18623483248805545,58.753164545178315
89.62777042116916,12.898903673783053,51.69049883588962,35.39291273658008,64.6602568909782,1.3518187057778093,82054.82253057681,55.07835756289624,1.5742228545983774,0.7038461418546449,75.21483210293056,-61.23512850372998,13.367639358444585,6.4558223221467665,6,0.1107698252728144,56.294149580361776
142.5762934759252,68.44254527377379,118.914652391623,98.36224409328238,123.1817475601842,0.9785196221757808,38700.88046820476,52.407531794885685,1.097192150788668,0.641908950473056,86.83767021849486,-67.2558784502578,19.664108549753223,5.5107920885275945,8,0.0941885478439021,21.359658687390606
90.33764102343962,13.343130095187258,57.51035851520926,35.764048992950066,91.22911708789397,1.0384313244732368,84711.45835141002,47.86557129069792,1.1615838570923906,0.9941741182336802,90.69379086439893,-56.6356938201659,12.410631266595953,5.555512646342248,5,0.09597001253516196,57.29054434126456
145.9726405062527,62.24092926659412,94.87195272012158,87.91663894551868,118.63444185508487,0.8045745989156655,50527.17947540392,43.94384460263136,0.6327042116009753,0.871209332644822,84.54244664352782,-49.8819689038518,17.93267419438362,5.280636404490137,6,0.044756860346874,45.67176956186443
89.82086980445024,13.581581876077479,44.84808937801448,31.314624811839302,34.048987359437746,1.1568506464106498,105587.51725800482,71.57308213265503,0.4920890905108015,0.5485838877906993,87.4656555082007,-60.90195840881204,21.718939407749428,4.946879346982454,5,0.06410405546261991,41.666798307697
87.16851135198614,13.395831346981469,60.48084946661382,32.69516341072334,82.69016476903488,0.8518730250516062,59190.037780383806,66.07345576019992,1.2117995327967306,1.032567911732957,89.82072748585003,-64.76969709698322,24.13023585720753,5.9413105807674835,9,0.11792268091048103,45.752916548843494
143.67617913662153,61.63426533038598,89.87904745998564,93.76222834608184,125.39709675158149,1.4198066309758006,46329.45129260643,51.19580368414153,-0.2121201301364708,1.0226300916704778,110.42244856758677,-57.508891257516076,12.388204068910545,4.074575373940412,3,0.19520682947865037,44.86176198713353
86.40077895802645,12.832749382079525,66.69672548830039,31.45455286050466,31.251175431338968,0.7954047256006604,84930.04049798266,24.089577078550903,1.183682753408089,1.4120975635488873,127.48876186341634,-63.08180704019739,21.30625265616928,5.534629086122435,8,0.08167464898159742,50.51661517558762
90.55461294854933,13.544475298483682,73.68631557532349,30.97756864713763,85.91482650415658,0.8042128062092827,94631.07686038449,46.629140288819606,0.20264846636660228,0.5151068174690236,69.94059343209693,-62.86800886448451,22.87602508053283,4.704910085762093,3,0.07252298627022326,42.93313022273182
80.06215542699553,12.80734320156912,71.19574911434577,34.54311018998832,83.07669329928639,1.0360093980154783,68136.44282838865,42.46582129653817,1.0430719415231873,1.4021351338069434,108.63845089347882,-57.057233651146404,25.176246673618763,4.936475425384645,8,0.13406797552214741,42.06001831327444
87.76742523966489,12.55079266432582,60.715662372193925,32.85923643826517,75.81578499967947,1.1792200209549575,37282.735474612695,57.78361076166638,1.1753150496367797,1.2090863213532206,107.52819052195034,-54.74026191138541,22.853064986097657,5.386808520689202,9,0.1455681361087361,34.96674471609913
88.88268607337075,12.620433669223152,61.81866255058495,33.11958089586208,41.453667483416844,1.4841133807175941,64256.096412892206,65.42109952567876,1.0631897897732059,0.9734911122383993,120.78223574840537,-64.15222203278283,13.717465528603718,5.333859966568535,4,0.008969834972574142,48.550644949776654
90.4982568254382,13.312059908526077,62.59722501721482,30.920480639381278,41.10235737051516,0.5330254304020747,59970.172175237814,54.90974951638251,2.0312624596215727,0.9900310028066618,99.48851375616012,-62.0351815646339,17.81617881380891,3.9674760964724607,9,0.06345218621422634,45.48710379288761
81.18479922318633,13.202490855480479,49.40786478111048,33.392412729626834,77.57530978851489,1.1922528583801029,40969.748400325276,51.83359919779156,0.8644381994787156,1.394474336075214,104.4647782825832,-57.211544696374375,22.043264057403356,5.92427013953783,2,0.08630034590853479,35.265589486179806
94.65640059558099,12.757882963566875,52.07127167737656,32.11843686802898,91.53828152935154,0.8059189666883279,39618.92307852695,48.4147042697303,0.8593362214408933,0.7470260214051425,101.79161362510497,-65.07547095913934,27.668638549582496,4.5918991608397794,2,0.09204773947999745,46.9008308045593
85.1265916488634,13.259673257120586,62.89774856896413,30.848724347524453,51.067449686277136,0.8128693117912584,41494.21352717113,61.966314866456514,0.8805339504151528,0.6682885994542194,119.30794969182341,-58.26161758230832,25.364890238830057,4.303228181570425,9,0.11620285141107804,56.483944259512334
91.38345399665009,14.076591228755778,68.2940558118349,33.24361992443439,31.548648607029808,1.1916190666087554,84053.49000245555,52.24684725751886,0.41048010442009875,0.9920782729123219,88.98926301016833,-62.32202131154694,17.2522143204571,5.335058029084117,5,0.1567810073591472,69.92961242372347
99.48396491326974,13.006296200390898,49.91913689082596,35.54160127127102,91.00757643066635,1.1094883007398677,62412.27667243672,54.195324439070276,1.7606580259612257,0.9372334378766417,124.07768874337633,-65.74397017579328,27.26630331660517,3.4351972286379446,3,0.13887036763822558,44.461891993288305
82.87625906893271,12.193642064405175,69.71570950954356,34.690840092309955,67.02559938190484,0.7956845027575358,98839.49353879155,64.90726136849952,0.9261987068506656,0.9090460651497174,97.88103291391728,-57.04092933129311,18.214853995966955,4.0813134885139055,7,0.05834719714996207,26.79044016592452
83.81524644560959,12.275957829251338,65.7707212718054,32.373533528954155,74.38039921697279,1.2197920231646737,89842.05520384962,57.53341621104533,1.084230488134807,1.4177395900192986,90.47558252910682,-55.5655630495135,17.099733793149785,3.908066099604687,9,0.14345772962484482,48.661487686678264
93.69233289997705,12.60373963078365,63.840654489393074,31.328430601419743,54.82355103485436,0.9337107478511009,55638.56117657306,38.298869739406406,0.9499229617600236,0.18903031210022891,64.53935063586238,-60.87927202216036,25.29968192023311,3.4140166877620417,8,0.09737977747112653,21.95387450456869
94.11030079997245,13.112046240905208,39.61875464822146,31.930023019006075,33.2019423668759,1.045125671543073,53680.13129197586,48.79051851392219,1.6085792604127482,0.8313495920265094,112.31542299542284,-56.603133585217485,18.845668130776154,5.3496500472996935,4,0.1602997258273408,62.6297554317819
92.02025428407269,13.058663691654392,55.12874616235304,33.21201990269128,45.41282413648679,1.0782021297471722,119213.03943319694,59.278401280812375,2.59655378392243,0.7326423323754138,96.12347722454393,-58.67060885173976,21.35747655412824,5.668340488718081,4,0.11914944923704643,52.1538190475774
89.19357144166996,12.989549203017926,53.49357430878173,28.886741652952193,35.673235113535355,1.1482090558848217,92319.25361919327,43.564817696198574,0.9097600432046872,0.9194408056282504,116.58949683863497,-62.35021073879751,25.08830733421751,5.598794389561911,9,0.08074890941435682,20.733472039420626
94.8777256356118,13.387317026714669,48.021221074111516,31.711279176152114,41.69237622644526,1.1905515405045908,73519.10820479323,41.15197285973099,0.7354736613268527,1.1654456128121402,122.67540193734129,-57.668208127768324,26.179058100034695,4.765379430042586,2,0.04161102243660325,53.363246064361896
93.75966516343387,12.934928472816157,67.5138712337179,31.886108752557867,76.09162842608978,1.3482480362135558,76715.38118174433,47.23186700111079,1.4263868375611097,1.0056548868834543,90.16727628735906,-54.96243155081539,18.329613845100297,4.520507032600757,7,0.11647543677865047,66.05915839968779
91.64375554829843,13.294158603242288,49.18451996385605,31.250358384900807,70.60603454864679,1.47219602898701,107651.73697889056,40.28385961489349,2.028747734855849,0.7611922429589533,82.36250697544564,-59.90426111292124,14.980213139592507,5.211283692279473,5,0.12291933517757422,75.53771987194409
90.92316929266153,12.746528412314435,74.41568620657901,32.05218210042167,98.68303246191964,0.9888333290470476,70533.38426323666,76.01683114180395,0.8234168535946558,1.2757462520830005,93.9254794244667,-60.06044473923027,16.421200054446242,6.030580585624057,8,0.11073565915852632,69.77453487279004
90.76862552972764,13.676936187082706,50.21236284217693,33.36300139474525,74.696816336486,1.0046737142744402,104023.25072709248,59.553052085705104,1.9499409674476078,0.6619697593270584,112.76783851216766,-60.91598309360194,26.22339790368393,5.023903043284956,9,0.16361767500533841,57.83213818900904
87.3511989811648,13.140495933867516,76.87141635072564,33.42191993640698,36.40407861784284,0.6322703010992976,49506.582008169804,62.00413907944426,1.010396853837704,1.3228021415795794,96.73866072112472,-63.207434545221545,21.03633664699472,6.200078956426861,9,-0.0043513509301034425,53.03493194634203
90.29104359223,12.94273007737369,55.55706739923888,32.05663675226092,57.831607857395596,0.6711174739314394,41927.22054676636,50.884068862918475,0.9336831268087132,0.6418224980802834,93.4276304850203,-57.32747175759725,13.244628168959894,4.648585764286268,9,0.1366246051389901,33.44495257204446
90.4853877467402,12.895938874821363,59.92027358683383,31.27806766836184,48.592002981209426,1.0673355455679916,32127.472744170274,39.5308901731806,0.9085517794475799,1.570357205725902,86.49643450051236,-50.978259451066286,16.391312233313734,3.123447293958126,7,0.09844705335645491,39.00450506714016
88.38969241897162,12.839307079173503,56.154444557701744,33.96538196789103,87.25769168833435,1.129012494157321,116186.27560548422,55.863640187550935,1.4928649978399315,0.7401475455356498,99.8139935772277,-66.65156812869495,18.82796099841839,3.5944329808213578,4,0.13725026564386406,40.81749624267769
91.07046872065102,12.339883396489679,64.78979825746391,32.54315767439075,96.56044935752873,0.9107309489920025,45617.20634878578,41.81801116577693,1.3173607342808848,1.3519373912759924,82.60673837450611,-61.91985635976176,18.343458084083387,7.012270445700765,9,0.16318533388273343,27.998222140764845
91.92658689864419,12.765412173947647,54.89983601145253,34.10630570666581,96.05311441173193,1.0376729360414627,117804.91807739234,45.46771950672725,0.8793711726907287,1.1343150777430833,132.85345906511927,-44.450407219973194,15.872947350105225,6.0450884740847535,4,0.10999052168593568,57.734421326659344
87.40864890863176,12.381092250586576,62.03463635867223,32.97874912245584,45.710840028566246,0.49942477783672323,70659.09108635061,51.36535331082737,1.4519674205430977,1.2014020229351396,114.16607694402127,-66.81587002296405,16.74988032796551,5.058022734808395,5,0.05566595388582714,50.276024461751575
129.58615524261,60.54287306187742,105.3637939271419,87.28811083188273,91.40925688779336,0.8912677175790603,50399.07620042892,70.56207129940321,0.7763390521706244,0.6728802767671462,136.01022363021707,-52.901984977431816,22.86028720857072,6.4033699701251905,5,0.0977243877349379,39.39661148018977
149.6923291624052,48.08717743157635,139.58470535713033,86.71828085607764,149.9107729556145,0.8042128062092827,94631.07686038449,46.629140288819606,0.20264846636660228,0.5151068174690236,69.94059343209693,-62.86800886448451,22.87602508053283,4.704910085762093,3,0.07252298627022326,42.93313022273182
89.63994939209833,13.816205651965818,66.14166700043425,31.49004556515829,46.14688682024311,1.5207891409495748,103726.99734841113,43.309272613400836,0.19243409204724526,0.8164692727284144,122.48225439972026,-68.03830513559029,18.20115677105457,6.464177238752438,8,0.07258656025374616,29.42489454154301
94.28199397161737,13.245959585753253,55.223425532348834,32.415375374326224,49.12816688987465,1.2103518226932695,66268.21608886453,44.488142836714665,1.2445935650738318,0.899854153073197,81.9589689128498,-64.99030313657207,24.840923302664304,6.0909804251859665,5,0.10528768956357402,38.71347143970448
90.43523534119086,13.099529847786735,65.76556963055766,29.778848309068344,99.64354758525047,1.5182629510302132,100247.29637194757,63.01741289398798,1.0882207776386126,0.907237276885041,114.50191573695994,-67.11978576225073,18.847996428971165,3.680752805401233,8,0.07343928526962008,54.761798918752625
80.20164938060113,13.093227157384714,46.198985417851084,32.14663593437681,81.6307611112224,0.6524905932422371,39127.87456042949,59.34319911239274,1.1508959499097329,1.1503282509819535,99.41474372630043,-64.14248512390122,15.686121179784397,4.435225995829057,7,0.14225789855921608,43.05257956871902
84.64553750969444,11.938052137845096,66.32781866106285,32.76039570201193,59.83269115651811,1.096407164635082,40472.97580969285,44.357524013426115,1.435648648728622,0.8690842328420294,112.44414288086804,-59.57340928717488,17.53438588800114,4.960692712372369,6,0.11762524841784398,44.15114440160832
88.8293152152541,12.531087480042439,66.22849932347499,35.75359162511613,38.43968200440952,1.4331293812219779,63592.66124664061,36.8816376764984,0.9391262458083582,0.9728400153087517,89.14652400531956,-62.56606783235792,22.10793305307228,5.327879524159357,9,0.10907133100569857,86.17515013367631
127.71602218816949,48.9306482480624,116.86722802297845,83.34609580628864,98.41061924944799,0.9222873562537891,48084.031979315085,53.088330125989636,1.2898165866067879,0.806131807046859,116.5019652933527,-60.63774560188767,15.419040422593788,4.0922438198530795,3,0.10458762422241864,47.909041990051485
90.45880388267751,13.03490104249501,90.78880808455239,33.871356786294925,57.736941323186116,1.0114010434504601,104035.28866623105,50.320041490657665,0.5862048896756402,1.095752353125754,87.17036809554095,-62.14622210149331,24.450992055623935,4.199961435602353,4,0.044885392508178835,48.599197116500775
85.9886136538919,13.305185132716732,65.62969236690572,29.18307740727288,64.71130145551396,1.1187410600312226,94583.79890923586,71.65002344901083,0.961081401493599,1.2690517947596596,81.20193797782271,-62.2604516641654,15.412485894928682,4.993478684770542,5,0.1694168889104224,68.28456184690495
82.9907446860386,14.04619363784273,65.70598668593159,33.48652818804543,88.59093298545704,1.1431122481669365,78601.07231440596,44.16922561431062,1.5149804087905805,1.0861372495605472,110.10940318333253,-55.537013308503454,19.12822871048582,5.311308673442885,9,0.043496533047982115,58.58585466763513
92.71280021792982,14.926365745327361,65.14438834058748,34.992088622978365,80.73367400701329,1.1370259657461352,90139.15186995146,48.13028697014554,1.927046283167094,0.869354088829047,90.55818844605746,-60.95513881300084,14.499228835141526,4.148593565739686,4,0.05366508455763447,46.81686545148273
